MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
HL,03,新北市,238,樹林區,238,3403,北縣樹佳店,新北市樹林區味王街３號及７號,Y
HL,06,桃園市,324,平鎮區,324,3405,平鎮壢新店,桃園市平鎮區廣泰路７５號,Y
HL,03,新北市,238,樹林區,238,3407,北縣樹宏店,新北市樹林區中興街６０號及中山路１０８巷５７號,Y
HL,08,台中市,407,西屯區,407,3409,台中中屯店,台中市西屯區文心路３段９１號,Y
HL,08,台中市,429,神岡區,429,3413,中縣神岡店,台中市神岡區和睦路一段２８５號,Y
HL,03,新北市,220,板橋區,220,3416,北縣板鑽店,新北市板橋區國慶路１８０號,Y
HL,03,新北市,237,三峽區,237,3419,北縣三勇店,新北市三峽區大勇路２之１號,Y
HL,01,台北市,104,中山區,104,3421,北市榮輝店,台北市中山區民權東路３段７號,Y
HL,11,南投縣,542,草屯鎮,542,3422,南投投香店,南投縣草屯鎮新豐路２９８號,Y
HL,16,高雄市,806,前鎮區,806,3435,高市瑞福店,高雄市前鎮區瑞福路１８５號,Y
HL,26,新竹市,381,東區,300,3436,新竹竹沐店,新竹市東區經國路一段３７９巷１號,Y
HL,03,新北市,242,新莊區,242,3438,北縣莊國店,新北市新莊區復興路二段３１號,Y
HL,03,新北市,231,新店區,231,3441,北縣新戰店,新北市新店區安民街１３６號,Y
HL,10,彰化縣,507,線西鄉,507,3445,彰縣線西店,彰化縣線西鄉和線路９０９號,Y
HL,01,台北市,104,中山區,104,3449,北市山擎店,台北市中山區天祥路７０號,Y
HL,05,新竹縣,303,湖口鄉,303,3451,竹縣湖德店,新竹縣湖口鄉明德街２４３號,Y
HL,03,新北市,247,蘆洲區,247,3452,北縣蘆信店,新北市蘆洲區信義路３５號,Y
HL,06,桃園市,320,中壢區,320,3455,中壢壢榮店,桃園市中壢區永福路６０３號,Y
HL,06,桃園市,334,八德區,334,3456,八德德榮店,桃園市八德區龍江路３１３、３１５號,Y
HL,03,新北市,249,八里區,249,3458,北縣米倉店,新北市八里區龍米路一段２１５、２１７號,Y
HL,10,彰化縣,516,埔鹽鄉,516,3460,彰縣埔鹽店,彰化縣埔鹽鄉中正路２３１號一樓２３３號,Y
HL,05,新竹縣,304,新豐鄉,304,3465,竹縣豐埔店,新竹縣新豐鄉埔和村７鄰埔頂１８６號,Y
HL,05,新竹縣,302,竹北市,302,3466,竹北北愛店,新竹縣竹北市博愛街７６２號,Y
HL,13,雲林縣,640,斗六市,640,3467,斗六雲大店,雲林縣斗六市大學路三段２３３號,Y
HL,07,苗栗縣,364,大湖鄉,364,3470,苗縣大富店,苗栗縣大湖鄉富興村八寮灣３-７、３-８號,Y
HL,01,台北市,111,士林區,111,3471,北市士大店,台北市士林區大東路７號,Y
HL,06,桃園市,334,八德區,334,3478,八德德利店,桃園市八德區力行街１１７-１號,Y
HL,05,新竹縣,307,芎林鄉,307,3480,竹縣富裕店,新竹縣芎林鄉福昌街３９３號,Y
HL,06,桃園市,320,中壢區,320,3486,中壢壢普店,桃園市中壢區中山東路二段４４５-１、４４５-２號,Y
HL,19,屏東縣,928,東港鎮,928,3491,屏縣東港店,屏東縣東港鎮嘉蓮路１之３號壹樓,Y
HL,06,桃園市,330,桃園區,330,3493,桃市桃慧店,桃園市桃園區大興西路二段５５號１樓之２,Y
HL,16,高雄市,802,苓雅區,802,3495,高市武慶店,高雄市苓雅區武慶三路７４及７６號,Y
HL,01,台北市,108,萬華區,108,3497,北市萬寧店,台北市萬華區長沙街二段５０號,Y
HL,05,新竹縣,302,竹北市,302,3508,竹北北鮮店,新竹縣竹北市大同街３３號,Y
HL,01,台北市,111,士林區,111,3509,北市士海店,台北市士林區延平北路９段２１２號,Y
HL,16,高雄市,814,仁武區,814,3513,高縣鼎仁店,高雄市仁武區仁雄路４６７號,Y
HL,13,雲林縣,637,崙背鄉,637,3518,雲縣雲鼎店,雲林縣崙背鄉大有村大有路１５８之３號,Y
HL,03,新北市,236,土城區,236,3521,北縣城士店,新北市土城區裕民路２４０號及２４２號,Y
HL,14,台南市,702,南區,702,3522,台南新建店,台南市南區新建路３７巷２號１樓,Y
HL,06,桃園市,326,楊梅區,326,3525,桃縣楊湖店,桃園市楊梅區楊湖路三段６０４號,Y
HL,06,桃園市,330,桃園區,330,3527,桃市桃雄店,桃園市桃園區大有路１２８號,Y
HL,01,台北市,106,大安區,106,3528,北市安盈店,台北市大安區和平東路１段１２９號,Y
