MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
OK,B,台中市,,北區,404,1318,台中北區運動門市,台中市北區崇德路１段55號,Y
OK,N,彰化縣,,芳苑鄉,528,1319,芳苑上林店,彰化縣芳苑鄉上林路路上段430號1-3樓,Y
OK,F,新北市,,汐止區,221,1328,汐止東勢店,新北市汐止區東勢街127號1樓,Y
OK,F,新北市,,土城區,236,1329,土城運動中心門市,新北市土城區金城路２段247-1號,Y
OK,H,桃園市,,中壢區,320,1330,中壢運動中心門市,桃園市中壢區三光路350號,Y
OK,Q,嘉義縣,,朴子市,613,1332,嘉義朴子店,嘉義縣朴子市南通路３段716號,Y
OK,E,高雄市,,鹽埕區,803,1333,高雄府北店,高雄市鹽埕區府北路32號1樓,Y
OK,B,台中市,,大里區,412,1334,大里新仁店,台中市大里區新仁路１段217巷2號,Y
OK,F,新北市,,瑞芳區,224,1338,瑞芳明燈店,新北市瑞芳區明燈路３段17號一樓,Y
OK,B,台中市,,北區,404,1339,台中榮華店,台中市北區榮華街143號,Y
OK,A,台北市,,大同區,103,1340,大同運動中心門市,台北市大同區大龍街51號1樓,Y
OK,F,新北市,,新莊區,242,1341,新莊青山店,新北市新莊區青山路１段52之1號1樓,Y
OK,O,新竹市,,北區,300,1342,新竹軍醫門市,新竹市北區武陵路3號1樓,Y
OK,B,台中市,,太平區,411,1349,台中宜欣店,台中市太平區宜欣路61號1樓,Y
OK,H,桃園市,,平鎮區,324,1351,平鎮廣泰店,桃園市平鎮區廣泰路210巷27號1樓,Y
OK,N,彰化縣,,鹿港鎮,505,1352,鹿港中山店,彰化縣鹿港鎮中山路502號,Y
OK,H,桃園市,,中壢區,320,1355,中壢正義店,桃園市中壢區正義路88號1樓,Y
OK,G,宜蘭縣,,宜蘭市,260,1359,宜蘭幾米店,宜蘭縣宜蘭市宜興路１段125號,Y
OK,Q,嘉義縣,,水上鄉,608,1365,嘉義水上店,嘉義縣水上鄉柳子林路185-20號,Y
OK,E,高雄市,,前金區,801,1366,高雄新盛店,高雄市前金區新盛一街28號1F,Y
OK,M,南投縣,,南投市,540,1370,南投僑建店,南投縣南投市彰南路３段802、804號,Y
OK,B,台中市,,大甲區,437,1371,大甲興安店,台中市大甲區興安路102號、新政路411號,Y
OK,F,新北市,,新店區,231,1373,新店康橋店,新北市新店區華城路501號,Y
OK,G,宜蘭縣,,頭城鎮,261,1374,頭城開蘭店,宜蘭縣頭城鎮開蘭路220號220之1號,Y
OK,C,基隆市,,安樂區,204,1375,基隆大武聖店,基隆市安樂區武聖街110、112號1F,Y
