"MARKET_CD","MARKET_NM","HSN_CD","HSN_NM","TOWN_CD","TOWN_NM","ROAD_CD","ROAD_NM","STORE_CD","STORE_NM","ADDR","ISOPEN","ZIP_CD"
"FM","全家便利商店","B","臺中市","108","西屯區","","","3246","台中工三店","台中市西屯區中工三路７５號、７７號","Y","407"
"FM","全家便利商店","B","臺中市","120","潭子區","","","10275","潭子甘蔗店","台中市潭子區勝利路２８９號","Y","427"
"FM","全家便利商店","B","臺中市","122","神岡區","","","10253","神岡陞灃店","台中市神岡區中山路５１７號","Y","429"
"FM","全家便利商店","P","雲林縣","184","虎尾鎮","","","10201","虎尾立人店","雲林縣虎尾鎮復興路１７７號１＆２樓","Y","632"
"FM","全家便利商店","P","雲林縣","191","斗六市","","","17333","斗六工業店","雲林縣斗六市斗工十路１０８號１樓","Y","640"
"FM","全家便利商店","B","臺中市","109","南屯區","","","4190","台中金美店","台中市南屯區永定里１４鄰南屯路二段８７２號","Y","408"
"FM","全家便利商店","A","臺北市","6","萬華區","","","12625","新峨嵋店","台北市萬華區峨眉街８２號１樓","Y","108"
"FM","全家便利商店","F","新北市","33","永和區","","","2984","永和國艷店","新北市永和區民樂街３９巷２號１樓","Y","234"
"FM","全家便利商店","A","臺北市","1","中正區","","","14430","新仟囍店","台北市中正區館前路３６號１樓","Y","100"
"FM","全家便利商店","F","新北市","23","板橋區","","","2383","板橋民族店","新北市板橋區民族路６１號","Y","220"
"FM","全家便利商店","F","新北市","23","板橋區","","","4459","板橋雙城店","新北市板橋區縣民大道二段１０６號１樓","Y","220"
"FM","全家便利商店","A","臺北市","1","中正區","","","1149","摩天店","台北市中正區許昌街２６號","Y","100"
"FM","全家便利商店","A","臺北市","2","大同區","","","10716","甘州店","台北市大同區歸綏街１８１之２號","Y","103"
"FM","全家便利商店","X","澎湖縣","261","馬公市","","","19017","澎湖同和店","澎湖縣馬公市同和路１５８號Ｂ１－０５櫃位","Y","880"
"FM","全家便利商店","J","新竹縣","71","芎林鄉","","","19019","芎林向大店","新竹縣芎林鄉文山路５６９號（配送用）","Y","307"
"FM","全家便利商店","A","臺北市","2","大同區","","","19021","鑫泉店","台北市大同區酒泉街２２７號１樓","Y","103"
"FM","全家便利商店","H","桃園市","75","中壢區","","","19022","中壢青塘店","桃園市中壢區高鐵南路二段２２３號１樓","Y","320"
"FM","全家便利商店","F","新北市","34","中和區","","","8806","中和仁義店","新北市中和區仁愛街３６號","Y","235"
"FM","全家便利商店","E","高雄市","253","鳥松區","","","17080","鳥松高庚店","高雄市鳥松區鳥松區大華里大埤路１２３號Ｂ１","Y","833"
"FM","全家便利商店","D","臺南市","226","新市區","","","11491","新市群創一店","台南市新市區奇業路１號","Y","744"
"FM","全家便利商店","D","臺南市","226","新市區","","","11472","新市群創二店","台南市新市區環西路二段２號","Y","744"
"FM","全家便利商店","A","臺北市","4","松山區","","","6737","力晶店","台北市松山區南京東路三段２５８號","Y","105"
"FM","全家便利商店","A","臺北市","1","中正區","","","14385","北捷店","台北市中正區忠孝西路一段４７號Ｂ１Ｆ","Y","100"
"FM","全家便利商店","A","臺北市","11","南港區","","","1826","興華店","台北市南港區興華路８６號","Y","115"
"FM","全家便利商店","D","臺南市","207","永康區","","","8172","永康勝學店","台南市永康區勝學路２４０號１樓","Y","710"
"FM","全家便利商店","B","臺中市","102","中區","","","9305","台中新公園店","台中市中區公園路１９－２號壹樓及地下室","Y","400"
"FM","全家便利商店","X","澎湖縣","265","湖西鄉","","","11372","澎湖湖西店","澎湖縣湖西鄉湖西村湖西６５號","Y","885"
"FM","全家便利商店","H","桃園市","82","龜山區","","","1842","龜山德明店","桃園市龜山區德明路１０５號，１０７號１樓","Y","333"
"FM","全家便利商店","B","臺中市","111","大里區","","","12990","大里新捷勝店","台中市大里區大明路５１２號１樓","Y","412"
"FM","全家便利商店","H","桃園市","76","平鎮區","","","936","平鎮平東店","桃園市平鎮區平東路５７１號１Ｆ","Y","324"
"FM","全家便利商店","H","桃園市","82","龜山區","","","6166","龜山自強店","桃園市龜山區新興村３８鄰自強南路７１號７３號１樓","Y","333"
"FM","全家便利商店","E","高雄市","232","鼓山區","","","16642","高雄華屏店","高雄市鼓山區明華路２８０號","Y","804"
"FM","全家便利商店","E","高雄市","237","小港區","","","8067","高雄崇明店","高雄市小港區港明里崇明街１６０號１樓","Y","812"
"FM","全家便利商店","E","高雄市","245","橋頭區","","","7674","橋頭建樹店","高雄市橋頭區成功北路６５、６７、６９號１樓","Y","825"
"FM","全家便利商店","H","桃園市","81","桃園區","","","1850","桃園莊敬店","桃園市桃園區莊敬路一段３７６號，中正路１４１６號","Y","330"
"FM","全家便利商店","B","臺中市","102","中區","","","13242","台中新市府店","台中市中區民權路８６號","Y","400"
"FM","全家便利商店","A","臺北市","5","大安區","","","5882","敦新店","台北市大安區敦安里仁愛路四段１１２巷５號一樓","Y","106"
"FM","全家便利商店","F","新北市","34","中和區","","","17717","中和烘爐店","新北市中和區興南路２段１２０號１樓","Y","235"
"FM","全家便利商店","A","臺北市","2","大同區","","","17719","長慶店","台北市大同區長安西路２５８號１樓","Y","103"
"FM","全家便利商店","A","臺北市","8","士林區","","","17718","致昇店","台北市士林區雨聲街３６號１樓","Y","111"
"FM","全家便利商店","H","桃園市","76","平鎮區","","","17721","平鎮新明店","桃園市平鎮區民族路１３５號壹樓（如附圖所示）","Y","324"
"FM","全家便利商店","H","桃園市","86","蘆竹區","","","17722","蘆竹坑口店","桃園市蘆竹區南山北路二段３９８之１號","Y","338"
"FM","全家便利商店","F","新北市","34","中和區","","","1557","中和連勝店","新北市中和區連城路２３１號１樓及２樓","Y","235"
"FM","全家便利商店","A","臺北市","6","萬華區","","","10578","新青年店","臺北市萬華區青年路６號","Y","108"
"FM","全家便利商店","U","花蓮縣","311","壽豐鄉","","","10400","壽豐東華店","花蓮縣壽豐鄉大學路二段１號（東華大學六期學生宿舍）","Y","974"
"FM","全家便利商店","H","桃園市","81","桃園區","","","1126","桃園車站店","桃園市桃園區大同路２８號１樓","Y","330"
"FM","全家便利商店","B","臺中市","108","西屯區","","","3005","台中西屯店","台中市西屯區西屯路二段９０之２２，２３號","Y","407"
"FM","全家便利商店","F","新北市","30","新店區","","","13219","新店僑信店","新北市新店區僑信路２０號１樓","Y","231"
"FM","全家便利商店","N","彰化縣","142","永靖鄉","","","13132","永靖頂旺店","彰化縣永靖鄉永福路一段１５７號１樓。２樓","Y","512"
"FM","全家便利商店","H","桃園市","83","八德區","","","11239","八德忠誠店","桃園市八德區忠孝街１２號","Y","334"
"FM","全家便利商店","C","基隆市","16","中山區","","","5295","基隆華復店","基隆市中山區通化里中華路２號復旦路１號３號一樓","Y","203"
"FM","全家便利商店","F","新北市","23","板橋區","","","16543","板橋干城店","新北市板橋區信義路２４３號１樓","Y","220"
"FM","全家便利商店","B","臺中市","104","南區","","","3561","台中崇倫店","台中市南區南屯路一段２７３號","Y","402"
"FM","全家便利商店","F","新北市","30","新店區","","","2677","新店永安店","新北市新店區安康路二段１５７號","Y","231"
"FM","全家便利商店","E","高雄市","238","左營區","","","8493","高雄左大店","高雄市左營區左營大路２４８號．２５０號","Y","813"
"FM","全家便利商店","C","基隆市","13","仁愛區","","","8828","基隆新站前店","基隆市仁愛區忠一路１９號","Y","200"
"FM","全家便利商店","A","臺北市","3","中山區","","","289","日津店","台北市中山區正義里天津街４７號１樓及地下室","Y","104"
"FM","全家便利商店","A","臺北市","5","大安區","","","18020","統領店","台北市大安區忠孝東路四段１８１巷７弄２１號１樓部份","Y","106"
"FM","全家便利商店","D","臺南市","209","新化區","","","18033","新化正孝店","台南市新化區忠孝路１５８號","Y","712"
"FM","全家便利商店","F","新北市","24","汐止區","","","18035","汐止鑫湖店","新北市汐止區康寧街１４１巷１８號　","Y","221"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","18036","宜蘭新延平店","宜蘭縣宜蘭市延平路３８之４１號","Y","260"
"FM","全家便利商店","B","臺中市","125","龍井區","","","17238","龍井遊園北店","台中市龍井區遊園北路４４３號","Y","434"
"FM","全家便利商店","F","新北市","23","板橋區","","","17236","板橋勝維店","新北市板橋區四維路３１８號１樓","Y","220"
"FM","全家便利商店","A","臺北市","3","中山區","","","10439","新晴店","台北市中山區農安街４－１號","Y","104"
"FM","全家便利商店","K","苗栗縣","88","頭份鎮","","","12214","頭份信義店","苗栗縣頭份市中山路５３號１樓及地下室","Y","351"
"FM","全家便利商店","J","新竹縣","69","新埔鎮","","","10496","新埔長茂店","新竹縣新埔鎮中正路３７８號１樓","Y","305"
"FM","全家便利商店","U","花蓮縣","307","花蓮市","","","12548","花蓮新美店","花蓮縣花蓮市中興路１８２號１樓","Y","970"
"FM","全家便利商店","K","苗栗縣","87","竹南鎮","","","18040","竹南正大埔店","苗栗縣竹南鎮科專五路２４８號１樓","Y","350"
"FM","全家便利商店","B","臺中市","105","西區","","","18041","台中新美村店","台中市西區美村路１段６１０號","Y","403"
"FM","全家便利商店","F","新北市","39","三重區","","","18042","三重九陽店","新北市三重區重陽路二段３０號１樓","Y","241"
"FM","全家便利商店","B","臺中市","107","北屯區","","","18046","台中大坑店","台中市北屯區東山路１段３８０之２３號","Y","406"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","18047","宜蘭縣府店","宜蘭縣宜蘭市中山路一段３４６號一至二樓","Y","260"
"FM","全家便利商店","D","臺南市","202","東區","","","9858","台南東文店","臺南市東區東門路三段１６８號","Y","701"
"FM","全家便利商店","O","新竹市","61","北區","","","14216","新竹大富店","新竹市北區西大路５２７號","Y","300"
"FM","全家便利商店","A","臺北市","10","內湖區","","","2253","瑞光店","台北市內湖區瑞光路５１０號１樓","Y","114"
"FM","全家便利商店","B","臺中市","126","梧棲區","","","3342","梧棲港埠店","台中市梧棲區港埠路二段１７號","Y","435"
"FM","全家便利商店","N","彰化縣","131","彰化市","","","3421","彰化再興店","彰化縣彰化市南郭路一段１９１巷１６號","Y","500"
"FM","全家便利商店","Q","嘉義縣","178","六腳鄉","","","7468","六腳蒜頭店","嘉義縣六腳鄉蒜頭村１２５號","Y","615"
"FM","全家便利商店","B","臺中市","127","清水區","","","3809","清水高美店","台中市清水區高美里高美路５６０號１樓","Y","436"
"FM","全家便利商店","B","臺中市","104","南區","","","17221","太平新興中店","台中市太平區永平南路１號","Y","402"
"FM","全家便利商店","P","雲林縣","187","東勢鄉","","","8286","東勢安康店","雲林縣東勢鄉東南村康安路６號","Y","635"
"FM","全家便利商店","K","苗栗縣","88","頭份鎮","","","2733","頭份信東店","苗栗縣頭份市中華路１１３５號１樓","Y","351"
"FM","全家便利商店","B","臺中市","111","大里區","","","3363","大里工業店","台中市大里區工業路９４號、９６號","Y","412"
"FM","全家便利商店","F","新北市","30","新店區","","","9669","新店新寶安店","新北市新店區中興路三段２０９號","Y","231"
"FM","全家便利商店","A","臺北市","5","大安區","","","197","興南店","台北市大安區復興南路二段８號及１０號","Y","106"
"FM","全家便利商店","B","臺中市","108","西屯區","","","3909","台中福科店","台中市西屯區西屯路三段１５９之８０號","Y","407"
"FM","全家便利商店","V","臺東縣","295","台東市","","","7761","台東中興店","台東縣台東市光明里中興路二段４４２號一樓","Y","950"
"FM","全家便利商店","P","雲林縣","190","麥寮鄉","","","7847","麥寮德順店","雲林縣麥寮鄉施厝村施厝２３０號１樓","Y","638"
"FM","全家便利商店","N","彰化縣","131","彰化市","","","13273","彰化順風店","彰化縣彰化市實踐路４８號","Y","500"
"FM","全家便利商店","N","彰化縣","131","彰化市","","","9165","彰化新彰基店","彰化縣彰化市博愛街１０１號１樓","Y","500"
"FM","全家便利商店","A","臺北市","3","中山區","","","23","農安店","台北市中山區農安街２４９號","Y","104"
"FM","全家便利商店","T","屏東縣","269","屏東市","","","12106","屏東豐榮店","屏東縣屏東市廣東路４５８號一樓","Y","900"
"FM","全家便利商店","A","臺北市","5","大安區","","","10625","東方店","台北市大安區安和路二段１０巷１０號壹樓及地下室","Y","106"
"FM","全家便利商店","H","桃園市","77","龍潭區","","","18048","龍潭高原店","桃園市龍潭區中原路三段１５號","Y","325"
"FM","全家便利商店","F","新北市","40","新莊區","","","396","新莊武廟店","新北市新莊區新莊路４３５號，４３５號之１","Y","242"
"FM","全家便利商店","A","臺北市","9","北投區","","","343","北投店","台北市北投區光明路２１８之１號","Y","112"
"FM","全家便利商店","H","桃園市","77","龍潭區","","","9606","龍潭百年店","桃園市龍潭區百年路１９號","Y","325"
"FM","全家便利商店","F","新北市","39","三重區","","","12174","三重金勇店","新北市三重區中正北路３７８號１樓","Y","241"
"FM","全家便利商店","P","雲林縣","186","褒忠鄉","","","8437","褒忠聚寶店","雲林縣褒忠鄉中正路１３１號１樓","Y","634"
"FM","全家便利商店","O","新竹市","63","東區","","","11916","新竹新四維店","新竹市東區中華路三段８號１、２樓","Y","300"
"FM","全家便利商店","P","雲林縣","191","斗六市","","","10215","斗六鎮北店","雲林縣斗六市鎮北路１５２號１樓．２樓","Y","640"
"FM","全家便利商店","H","桃園市","81","桃園區","","","4697","桃園鶴岡店","桃園市桃園區大興西路二段１３９巷７７號","Y","330"
"FM","全家便利商店","E","高雄市","230","苓雅區","","","7423","高雄輔仁店","高雄市苓雅區正大路７９號；輔仁路２２９號","Y","802"
"FM","全家便利商店","E","高雄市","253","鳥松區","","","12338","鳥松觀湖店","高雄市鳥松區松埔北巷４－２０５號","Y","833"
"FM","全家便利商店","A","臺北市","8","士林區","","","18442","文鑫店","台北市士林區文林路２０５號１樓及地下室","Y","111"
"FM","全家便利商店","B","臺中市","107","北屯區","","","18443","台中偉如店","台中市北屯區天津路３段７２號","Y","406"
"FM","全家便利商店","G","宜蘭縣","57","五結鄉","","","5506","宜蘭五結店","宜蘭縣五結鄉五結中路１７、１９號","Y","268"
"FM","全家便利商店","I","嘉義市","168","西區","","","12521","嘉義八德店","嘉義市西區八德路２４０號","Y","600"
"FM","全家便利商店","F","新北市","38","鶯歌區","","","2008","鶯歌行政店","新北市鶯歌區中正一路１５４號","Y","239"
"FM","全家便利商店","A","臺北市","1","中正區","","","4199","重慶店","台北市中正區重慶南路一段５８號","Y","100"
"FM","全家便利商店","E","高雄市","234","前鎮區","","","17240","高雄瑞北店","高雄市前鎮區瑞北路２１３號","Y","806"
"FM","全家便利商店","O","新竹市","63","東區","","","17242","新竹水木店","新竹市東區光復路２段１０１號水木餐廳１樓","Y","300"
"FM","全家便利商店","A","臺北市","12","文山區","","","17245","大順店","台北市文山區忠順街一段１３１號","Y","116"
"FM","全家便利商店","C","基隆市","17","安樂區","","","17246","基隆武勝店","基隆市安樂區武訓街７２號壹樓　　","Y","204"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","5333","宜蘭南館店","宜蘭縣宜蘭市中山路三段２０、２２號１樓","Y","260"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","13031","宜蘭福泰店","宜蘭縣宜蘭市泰山路８３號","Y","260"
"FM","全家便利商店","F","新北市","39","三重區","","","9629","三重新運店","新北市三重區捷運路１９巷６弄２０號１樓","Y","241"
"FM","全家便利商店","B","臺中市","108","西屯區","","","3861","台中天保店","台中市西屯區福和里中工三路２１４之１號、之２號１樓","Y","407"
"FM","全家便利商店","A","臺北市","6","萬華區","","","17790","萬明店","台北市萬華區漢口街二段６７之２號１樓","Y","108"
"FM","全家便利商店","F","新北市","23","板橋區","","","17791","板橋懷治店","新北市板橋區民治街１１７號１樓","Y","220"
"FM","全家便利商店","F","新北市","38","鶯歌區","","","17792","鶯歌尖峰店","新北市鶯歌區尖山路１２６號１樓","Y","239"
"FM","全家便利商店","F","新北市","34","中和區","","","17923","中和雙捷店","新北市中和區景新街４６８號","Y","235"
"FM","全家便利商店","F","新北市","30","新店區","","","17925","新店光盛店","新北市新店區光明街１８１號１樓","Y","231"
"FM","全家便利商店","F","新北市","30","新店區","","","17926","新店富橋店","新北市新店區寶橋路１９４號１樓","Y","231"
"FM","全家便利商店","Q","嘉義縣","172","中埔鄉","","","17927","中埔頂山門店","嘉義縣中埔鄉金蘭村頂山門６之２８號","Y","606"
"FM","全家便利商店","B","臺中市","120","潭子區","","","18076","潭子佳能二店","台中市潭子區建國路１８號Ａ棟５樓．Ｎ棟４樓","Y","427"
"FM","全家便利商店","A","臺北市","2","大同區","","","12078","新橋店","臺北市大同區延平北路三段２５之３號","Y","103"
"FM","全家便利商店","A","臺北市","5","大安區","","","4503","瑞和店","台北市大安區瑞安街１３５巷２８號１樓","Y","106"
"FM","全家便利商店","B","臺中市","105","西區","","","8976","台中全球店","台中市西區中華路一段１－５９號（全球影城）","Y","403"
"FM","全家便利商店","H","桃園市","78","楊梅區","","","15032","楊梅瑞溪店","桃園市楊梅區瑞溪路一段１２９號","Y","326"
"FM","全家便利商店","K","苗栗縣","94","苗栗市","","","17541","聯合大學店","苗栗縣苗栗市恭敬里聯大１號","Y","360"
"FM","全家便利商店","G","宜蘭縣","59","蘇澳鎮","","","5031","蘇澳馬賽店","宜蘭縣蘇澳鎮大同路７號１樓","Y","270"
"FM","全家便利商店","F","新北市","39","三重區","","","9380","三重集勇店","新北市三重區集勇街１９號","Y","241"
"FM","全家便利商店","F","新北市","34","中和區","","","8709","中和建業店","新北市中和區立德街１８９號１樓","Y","235"
"FM","全家便利商店","F","新北市","39","三重區","","","2498","三重頂崁店","新北市三重區博愛里２２鄰頂崁街２１０巷３１號１樓","Y","241"
"FM","全家便利商店","V","臺東縣","302","成功鎮","","","7824","成功中華店","台東縣成功鎮中華路１２３號１樓","Y","961"
"FM","全家便利商店","K","苗栗縣","94","苗栗市","","","1504","苗栗自治店","苗栗縣苗栗市自治路１６２號","Y","360"
"FM","全家便利商店","M","南投縣","159","埔里鎮","","","3331","埔里東榮店","南投縣埔里鎮中正路３７６號","Y","545"
"FM","全家便利商店","E","高雄市","230","苓雅區","","","13517","高雄武聖店","高雄市苓雅區武廟路１３３號","Y","802"
"FM","全家便利商店","P","雲林縣","197","北港鎮","","","10363","北港天后店","雲林縣北港鎮中山路９０號","Y","651"
"FM","全家便利商店","B","臺中市","108","西屯區","","","17403","台中國安一店","台中市西屯區國安一路１６９號","Y","407"
"FM","全家便利商店","A","臺北市","1","中正區","","","1178","文盛店","台北市中正區汀州路三段１７３號","Y","100"
"FM","全家便利商店","F","新北市","46","淡水區","","","5151","淡水新旭店","新北市淡水區北新路１６９巷３５號１樓","Y","251"
"FM","全家便利商店","E","高雄市","232","鼓山區","","","10367","高雄美明店","高雄市鼓山區美明路１０２號","Y","804"
"FM","全家便利商店","E","高雄市","231","鹽埕區","","","7122","高雄大仁店","高雄市鹽埕區大仁路５９號","Y","803"
"FM","全家便利商店","E","高雄市","241","岡山區","","","7252","岡山嘉興店","高雄市岡山區嘉興路３７４之１０號１號","Y","820"
"FM","全家便利商店","F","新北市","45","八里區","","","10082","八里華城店","新北市八里區中華路二段３０６號１樓","Y","249"
"FM","全家便利商店","A","臺北市","5","大安區","","","4201","新遠企店","台北市大安區敦化南路二段２６１號","Y","106"
"FM","全家便利商店","I","嘉義市","168","西區","","","12425","嘉義漢口店","嘉義市西區南京路３９２號","Y","600"
"FM","全家便利商店","A","臺北市","7","信義區","","","6906","松友店","台北市信義區信義路六段７８號","Y","110"
"FM","全家便利商店","A","臺北市","5","大安區","","","1029","興仁店","台北市大安區復興南路一段２１７號","Y","106"
"FM","全家便利商店","D","臺南市","227","安定區","","","8182","安定港口店","台南市安定區港南里港口路２４４之２８號１樓","Y","745"
"FM","全家便利商店","F","新北市","46","淡水區","","","12372","淡水新園店","新北市淡水區新民街７８號","Y","251"
"FM","全家便利商店","O","新竹市","63","東區","","","13329","新竹新龍安店","新竹市東區光復路一段５２５巷１３號１樓","Y","300"
"FM","全家便利商店","F","新北市","46","淡水區","","","8633","淡水加州店","新北市淡水區民權路１９號","Y","251"
"FM","全家便利商店","D","臺南市","220","白河區","","","10846","白河昶興店","台南市白河區中山路１３號","Y","732"
"FM","全家便利商店","H","桃園市","83","八德區","","","17523","八德福壽店","桃園市八德區介壽路一段３９２號１樓","Y","334"
"FM","全家便利商店","F","新北市","39","三重區","","","1243","三重永福店","新北市三重區永福街１２４號","Y","241"
"FM","全家便利商店","H","桃園市","82","龜山區","","","941","龜山光啟店","桃園市龜山區萬壽路一段２６８之３號","Y","333"
"FM","全家便利商店","F","新北市","35","土城區","","","18900","土城吉城店","新北市土城區延吉街８０號１樓","Y","236"
"FM","全家便利商店","B","臺中市","106","北區","","","17285","台中喜樂店","台中市北區英才路２６６號","Y","404"
"FM","全家便利商店","D","臺南市","208","歸仁區","","","18758","歸仁七甲店","台南市歸仁區中正北路二段２５０號","Y","711"
"FM","全家便利商店","A","臺北市","12","文山區","","","18759","羅美店","台北市文山區羅斯福路６段１４２巷５號１樓","Y","116"
"FM","全家便利商店","F","新北市","21","金山區","","","1192","金山中山店","新北市金山區中山路２０５號","Y","208"
"FM","全家便利商店","B","臺中市","108","西屯區","","","13091","台中新惠來店","台中市西屯區櫻花路１２９號","Y","407"
"FM","全家便利商店","B","臺中市","108","西屯區","","","8716","台中福滿店","台中市西屯區福星路３０１號","Y","407"
"FM","全家便利商店","B","臺中市","114","豐原區","","","13271","豐原金美店","台中市豐原區信義街６０號１樓","Y","420"
"FM","全家便利商店","F","新北市","40","新莊區","","","4526","新莊盛寧店","新北市新莊區西盛街１５１號１樓","Y","242"
"FM","全家便利商店","D","臺南市","207","永康區","","","14437","永康大武店","台南市永康區大武街８號","Y","710"
"FM","全家便利商店","O","新竹市","61","北區","","","13643","新竹天群店","新竹市北區武陵路３６－１號１、２樓","Y","300"
"FM","全家便利商店","F","新北市","41","泰山區","","","6358","泰山憲訓店","新北市泰山區泰林路２段３６４號１樓","Y","243"
"FM","全家便利商店","H","桃園市","82","龜山區","","","6704","龜山文銓店","桃園市龜山區文化七路１８６號１樓","Y","333"
"FM","全家便利商店","D","臺南市","203","南區","","","12675","台南灣裡店","台南市南區興南街６３號左邊","Y","702"
"FM","全家便利商店","A","臺北市","2","大同區","","","4515","日新店","台北市大同區承德路二段３９＆４１號１樓","Y","103"
"FM","全家便利商店","A","臺北市","3","中山區","","","5193","撫順店","台北市中山區撫順街１２之２號１樓","Y","104"
"FM","全家便利商店","H","桃園市","81","桃園區","","","9481","桃園金寶店","桃園市桃園區寶山街２６５號１樓","Y","330"
"FM","全家便利商店","C","基隆市","13","仁愛區","","","18791","基隆鑫忠孝店","基隆市仁愛區孝三路５４號壹樓","Y","200"
"FM","全家便利商店","M","南投縣","159","埔里鎮","","","11542","埔里籃城店","南投縣埔里鎮中正路９８１號","Y","545"
"FM","全家便利商店","J","新竹縣","66","竹北市","","","9220","竹北竹采店","新竹縣竹北市成功一街８２號１樓後段","Y","302"
"FM","全家便利商店","E","高雄市","247","彌陀區","","","12938","彌陀虱目魚店","高雄市彌陀區中正路５０號一樓","Y","827"
"FM","全家便利商店","A","臺北市","1","中正區","","","13115","新德店","台北市中正區八德路一段４３巷２號","Y","100"
"FM","全家便利商店","E","高雄市","235","三民區","","","13545","高雄重慶店","高雄市三民區重慶街２６９號","Y","807"
"FM","全家便利商店","E","高雄市","237","小港區","","","7041","高雄漢苓店","高雄市小港區漢民路１６９號","Y","812"
"FM","全家便利商店","E","高雄市","232","鼓山區","","","18002","高雄天誠店","高雄市鼓山區裕誠路１９００號","Y","804"
"FM","全家便利商店","F","新北市","35","土城區","","","11462","土城新學店","新北市土城區學府路一段１８７號１樓","Y","236"
"FM","全家便利商店","H","桃園市","81","桃園區","","","12781","桃園客運店","桃園市桃園區復興路１５９號１樓","Y","330"
"FM","全家便利商店","E","高雄市","230","苓雅區","","","19023","高雄森永店","高雄市苓雅區林森二路２２號","Y","802"
"FM","全家便利商店","E","高雄市","234","前鎮區","","","19025","高雄林心店","高雄市前鎮區一心二路１５７號１樓","Y","806"
"FM","全家便利商店","E","高雄市","237","小港區","","","19026","高雄立群店","高雄市小港區立群路２７號一樓","Y","812"
"FM","全家便利商店","E","高雄市","238","左營區","","","19027","高雄紅樓店","高雄市左營區榮總路５２２巷１９號一樓（配送用）","Y","813"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","19028","宜蘭金泰店","宜蘭縣宜蘭市泰山路１０２號一樓","Y","260"
"FM","全家便利商店","A","臺北市","10","內湖區","","","19030","瑞亞店","台北市內湖區瑞光路３０２號１樓","Y","114"
"FM","全家便利商店","F","新北市","30","新店區","","","19032","新店北宜店","新北市新店區北宜路二段１８號１樓＋地下室","Y","231"
"FM","全家便利商店","B","臺中市","106","北區","","","3132","台中北屯店","台中市北區北屯路４５號","Y","404"
"FM","全家便利商店","B","臺中市","112","霧峰區","","","9786","霧峰中投店","台中市霧峰區中投西路二段４３０號","Y","413"
"FM","全家便利商店","T","屏東縣","269","屏東市","","","8305","屏東徐州店","屏東縣屏東市勝利路１９７之６．１９７之７號","Y","900"
"FM","全家便利商店","G","宜蘭縣","54","羅東鎮","","","10171","羅東北城店","宜蘭縣羅東鎮四育路７１號","Y","265"
"FM","全家便利商店","B","臺中市","106","北區","","","3405","台中學友店","台中市北區三民路三段２１５號","Y","404"
"FM","全家便利商店","B","臺中市","104","南區","","","8765","台中金和店","台中市南區學府路１２３號","Y","402"
"FM","全家便利商店","N","彰化縣","140","員林市","","","3544","員林學友店","彰化縣員林市靜修路７４—１２號","Y","510"
"FM","全家便利商店","T","屏東縣","279","潮州鎮","","","7597","潮州車頭店","屏東縣潮州鎮新生路７７號","Y","920"
"FM","全家便利商店","B","臺中市","108","西屯區","","","17913","台中白金店","台中市西屯區工業區一路７０號","Y","407"
"FM","全家便利商店","M","南投縣","155","南投市","","","17915","南投老家店","南投縣南投市南崗一路２８號","Y","540"
"FM","全家便利商店","M","南投縣","164","竹山鎮","","","17917","竹山文化園店","南投縣竹山鎮鯉南路２６之１２０號","Y","557"
"FM","全家便利商店","D","臺南市","226","新市區","","","17920","新市和平店","台南市新市區富林路２９號１樓","Y","744"
"FM","全家便利商店","D","臺南市","206","安南區","","","17919","台南城西店","台南市安南區城西街一段４１號（配送用）","Y","709"
"FM","全家便利商店","I","嘉義市","168","西區","","","18137","嘉義龍興店","嘉義市西區興達路１６６號附１","Y","600"
"FM","全家便利商店","N","彰化縣","131","彰化市","","","18138","新秀傳店","彰化縣彰化市南平街６１巷５１號","Y","500"
"FM","全家便利商店","F","新北市","40","新莊區","","","18135","新莊正龍店","新北市新莊區龍安路９號１樓","Y","242"
"FM","全家便利商店","F","新北市","34","中和區","","","4208","中和智山店","新北市中和區自立路３８、３８－１號１樓","Y","235"
"FM","全家便利商店","D","臺南市","226","新市區","","","17626","新市群創六店","台南市新市區紫楝路２１號","Y","744"
"FM","全家便利商店","F","新北市","35","土城區","","","15116","土城香榭店","新北市土城區金城路三段１０號１樓","Y","236"
"FM","全家便利商店","D","臺南市","206","安南區","","","7492","台南長溪店","台南市安南區長溪路三段３７６號","Y","709"
"FM","全家便利商店","J","新竹縣","72","竹東鎮","","","11732","竹東致東店","新竹縣竹東鎮中正路１號","Y","310"
"FM","全家便利商店","N","彰化縣","141","社頭鄉","","","10699","社頭金蟹店","彰化縣社頭鄉中興路８２號","Y","511"
"FM","全家便利商店","D","臺南市","223","柳營區","","","9682","柳營敏惠店","台南市柳營區中山東路二段１１１６號","Y","736"
"FM","全家便利商店","F","新北市","37","樹林區","","","736","樹林國凱店","新北市樹林區國凱街８２號","Y","238"
"FM","全家便利商店","E","高雄市","244","燕巢區","","","18159","燕巢安招店","高雄市燕巢區安招里安招路５９３之１號","Y","824"
"FM","全家便利商店","A","臺北市","10","內湖區","","","18160","堤頂店","台北市內湖區舊宗路二段２０７號１樓（部份）","Y","114"
